Date,Ticker,Cost Ratio (%),Debt-Service Coverage Ratio,FFO per Share,FY Dividend Yield (%),Gearing Ratio (%),NAV per Share,Net Operating Income,Net Stock Issuance,PB Ratio,Return Percentage,Buy_Hold_Sell
2020-01-01,C38U.SI,0.1513112126421527,0.3075056326147998,0.6348575927542596,0.2051203066205518,0.2904355685547336,0.9126447319787516,0.0778878239043656,0.145862891855385,0.2036576797817335,0.4744242802936775,0
2021-01-01,C38U.SI,0.1513112126421527,0.3075056326147998,0.6348575927542596,0.2617106328849193,0.2904355685547336,0.9126447319787516,0.0778878239043656,0.145862891855385,0.2036576797817335,0.5117830928531396,0
2021-12-01,C38U.SI,0.2377749495853001,0.3051720722432398,0.6516379346787449,0.2617106328849193,0.3245725463534304,0.7817418422455095,0.8099040149438956,0.1976427648875087,0.2036576797817335,0.5371628043032258,0
2022-01-01,C38U.SI,0.2377749495853001,0.3051720722432398,0.6516379346787449,0.1172623464098742,0.3245725463534304,0.7817418422455095,0.8099040149438956,0.1976427648875087,0.2036576797817335,0.5340757512303852,0
2022-12-01,C38U.SI,0.2428842911021251,0.3064367349976004,0.6019392037529631,0.1172623464098742,0.405119952101818,0.8123899574550236,0.8979961780632292,0.0127093631041589,0.2036576797817335,0.4847114562229974,0
2023-01-01,C38U.SI,0.2428842911021251,0.3064367349976004,0.6019392037529631,0.2313432242016447,0.405119952101818,0.8123899574550236,0.8979961780632292,0.0127093631041589,0.2036576797817335,0.5579014918878167,0
2023-06-01,C38U.SI,0.2428842911021251,0.3064367349976004,0.6019392037529631,0.2313432242016447,0.405119952101818,0.8123899574550236,0.8979961780632292,0.0127093631041589,0.0971805083199434,0.5395636286748048,0
2023-12-01,C38U.SI,0.2510946260248994,0.3050862086311435,0.6200343897766731,0.2313432242016447,0.3901906809716557,0.8166464933906528,1.0,0.0127093631041589,0.1091434136870279,0.5981879684063094,0
2024-01-01,C38U.SI,0.2510946260248994,0.3050862086311435,0.6200343897766731,0.2689662890320915,0.3901906809716557,0.8166464933906528,1.0,0.0127093631041589,0.1091434136870279,0.5170126289918687,0
2024-06-01,C38U.SI,0.2510946260248994,0.3050862086311435,0.6200343897766731,0.2689662890320915,0.3901906809716557,0.8166464933906528,1.0,0.0127093631041589,0.1078239432115309,0.6063553559428435,-1
2024-12-01,C38U.SI,0.2393966856630461,0.3062631815616138,0.6188529891955104,0.2689662890320915,0.3021922544930751,0.8153407168224089,0.9907044111918208,0.8320323884962547,0.1089928470849287,0.5977640312151419,0
2025-01-01,C38U.SI,0.2393966856630461,0.3062631815616138,0.6188529891955104,0.056256269833384,0.3021922544930751,0.8153407168224089,0.9907044111918208,0.8320323884962547,0.1089928470849287,0.5977640312151419,0
2019-01-01,CMOU.SI,0.2393966856630461,0.3062631815616138,0.6188529891955104,1.0,0.3021922544930751,0.8153407168224089,0.9907044111918208,0.8320323884962547,0.1089928470849287,0.8164617315066612,-1
2020-01-01,CMOU.SI,0.2393966856630461,0.3062631815616138,0.6188529891955104,0.3472749587402159,0.3021922544930751,0.8153407168224089,0.9907044111918208,0.8320323884962547,0.1089928470849287,0.4956504361225098,0
2020-12-01,CMOU.SI,0.2393966856630461,0.3062631815616138,0.6188529891955104,0.3472749587402159,0.3021922544930751,0.8153407168224089,0.9907044111918208,0.0127093631041589,0.1089928470849287,0.6635728992936656,-1
2021-01-01,CMOU.SI,0.2393966856630461,0.3062631815616138,0.6188529891955104,0.5260357531790472,0.3021922544930751,0.8153407168224089,0.9907044111918208,0.0127093631041589,0.1089928470849287,0.6951017911345572,-1
2021-12-01,CMOU.SI,0.3894476923641434,0.2967193944225905,0.5702220445810979,0.5260357531790472,0.3547019811460166,0.3012996483210974,0.0698373323126947,0.0607920475678298,0.1089928470849287,0.381860576092097,0
2022-01-01,CMOU.SI,0.3894476923641434,0.2967193944225905,0.5702220445810979,0.3784046418851838,0.3547019811460166,0.3012996483210974,0.0698373323126947,0.0607920475678298,0.1089928470849287,0.2948285135479688,1
2022-12-01,CMOU.SI,0.4069066463535677,0.3055018614014015,0.5448898246955851,0.3784046418851838,0.3795182013312435,0.297080839481902,0.0735514743656656,0.0127093631041589,0.1089928470849287,0.2535267883970174,1
2023-01-01,CMOU.SI,0.4069066463535677,0.3055018614014015,0.5448898246955851,0.5493886661133451,0.3795182013312435,0.297080839481902,0.0735514743656656,0.0127093631041589,0.1089928470849287,0.50056797968387,0
2023-06-01,CMOU.SI,0.4069066463535677,0.3055018614014015,0.5448898246955851,0.5493886661133451,0.3795182013312435,0.297080839481902,0.0735514743656656,0.0127093631041589,0.0308905706466408,0.2146642137664671,1
2023-12-01,CMOU.SI,0.4079938762500168,0.3658277694811203,0.4440454736947931,0.5493886661133451,0.5150608250656092,0.2517196871514465,0.0759570704124649,0.0127093631041589,0.0584187286059562,0.412375240555066,0
2024-06-01,CMOU.SI,0.4079938762500168,0.3658277694811203,0.4440454736947931,0.5493886661133451,0.5150608250656092,0.2517196871514465,0.0759570704124649,0.0127093631041589,0.0074704562329458,0.5929175204900998,0
2024-12-01,CMOU.SI,0.4441732153074953,0.3018645897567296,0.4968332036087851,0.5493886661133451,0.5301170128065646,0.2491746263122022,0.0731980714296922,0.0127093631041589,0.0234313299339356,0.4653867075198267,0
2019-01-01,CRPU.SI,0.4441732153074953,0.3018645897567296,0.4968332036087851,0.8797779039154436,0.5301170128065646,0.2491746263122022,0.0731980714296922,0.0127093631041589,0.0234313299339356,0.8382841003900035,-1
2020-01-01,CRPU.SI,0.4441732153074953,0.3018645897567296,0.4968332036087851,0.4208278428335285,0.5301170128065646,0.2491746263122022,0.0731980714296922,0.0127093631041589,0.0234313299339356,0.5198904553617755,0
2020-12-01,CRPU.SI,0.4441732153074953,0.3056931672619714,0.5381392612481305,0.4208278428335285,0.0845034467865029,0.337997448851925,0.0576688095983691,0.0127093631041589,0.0234313299339356,0.6327778933935762,-1
2021-01-01,CRPU.SI,0.4441732153074953,0.3056931672619714,0.5381392612481305,0.4821900388837164,0.0845034467865029,0.337997448851925,0.0576688095983691,0.0127093631041589,0.0234313299339356,0.590445190081506,0
2021-12-01,CRPU.SI,0.4441732153074953,0.4468449716068579,0.5943033393992775,0.4821900388837164,0.0444506306687333,0.3678080918321109,0.0627085537837651,0.0127093631041589,0.0234313299339356,0.4936976743867109,0
2022-01-01,CRPU.SI,0.4441732153074953,0.4468449716068579,0.5943033393992775,0.4307026646107066,0.0444506306687333,0.3678080918321109,0.0627085537837651,0.0127093631041589,0.0234313299339356,0.5037748574576706,0
2022-12-01,CRPU.SI,0.4441732153074953,0.3574749347702761,0.548533198884445,0.4307026646107066,0.0961930392709591,0.3191706355471142,0.0643636802754086,0.0127093631041589,0.0234313299339356,0.4955760481570175,0
2023-01-01,CRPU.SI,0.4441732153074953,0.3574749347702761,0.548533198884445,0.3681114448335861,0.0961930392709591,0.3191706355471142,0.0643636802754086,0.0127093631041589,0.0234313299339356,0.5097919277610266,0
2023-06-01,CRPU.SI,0.4441732153074953,0.3574749347702761,0.548533198884445,0.3681114448335861,0.0961930392709591,0.3191706355471142,0.0643636802754086,0.0127093631041589,0.0897599602791932,0.520075136277851,0
2024-01-01,CRPU.SI,0.4441732153074953,0.3574749347702761,0.548533198884445,0.280085834417954,0.0961930392709591,0.3191706355471142,0.0643636802754086,0.0127093631041589,0.0897599602791932,0.5559761959922078,0
2024-06-01,CRPU.SI,0.4441732153074953,0.3574749347702761,0.548533198884445,0.280085834417954,0.0961930392709591,0.3191706355471142,0.0643636802754086,0.0127093631041589,0.0890316474541354,0.4748936806365925,0
2024-12-01,CRPU.SI,0.037875824087111,0.3544476041077974,0.543437115470944,0.280085834417954,0.0134382347657548,0.3047166306076909,0.0631622467421093,0.0127093631041589,0.098476051123879,0.492365806553767,0
2019-01-01,CWBU.SI,0.037875824087111,0.3544476041077974,0.543437115470944,0.0814169963423225,0.0134382347657548,0.3047166306076909,0.0631622467421093,0.0127093631041589,0.098476051123879,0.6704490671224214,-1
2020-01-01,CWBU.SI,0.037875824087111,0.3544476041077974,0.543437115470944,0.4811354115285513,0.0134382347657548,0.3047166306076909,0.0631622467421093,0.0127093631041589,0.098476051123879,0.5008583388071725,0
2020-12-01,CWBU.SI,0.338305809712448,0.3062129596475842,0.543437115470944,0.4811354115285513,0.3692110233485199,0.9668703780365012,0.0997619647020056,0.0127093631041589,0.098476051123879,0.6385710884763245,-1
2021-01-01,CWBU.SI,0.338305809712448,0.3062129596475842,0.543437115470944,0.5703888203789081,0.3692110233485199,0.9668703780365012,0.0997619647020056,0.0127093631041589,0.098476051123879,0.642400527383465,-1
2021-12-01,CWBU.SI,0.3159238276356935,0.2993310813627608,0.6588746163888264,0.5703888203789081,0.3357728481623677,1.0,0.1085772529948852,0.0866827238174988,0.098476051123879,0.3194772112661758,0
2022-01-01,CWBU.SI,0.3159238276356935,0.2993310813627608,0.6588746163888264,0.4283848880927571,0.3357728481623677,1.0,0.1085772529948852,0.0866827238174988,0.098476051123879,0.3096391838191069,0
2022-12-01,CWBU.SI,0.3512644751900359,0.3032596090081722,0.5704205713315174,0.4283848880927571,0.4111231041157959,0.96029937561022,0.1226280898025514,0.0127093631041589,0.098476051123879,0.5027441757064255,0
2023-01-01,CWBU.SI,0.3512644751900359,0.3032596090081722,0.5704205713315174,0.6185059297158663,0.4111231041157959,0.96029937561022,0.1226280898025514,0.0127093631041589,0.098476051123879,0.5799348406748226,0
2023-06-01,CWBU.SI,0.3512644751900359,0.3032596090081722,0.5704205713315174,0.6185059297158663,0.4111231041157959,0.96029937561022,0.1226280898025514,0.0127093631041589,0.0538541830289138,0.5489190766468047,0
2023-12-01,CWBU.SI,0.3468437520358418,0.3052096616060864,0.5599967570047174,0.6185059297158663,0.4338840537841244,0.8452681611014868,0.1190906492175672,0.0127093631041589,0.0585723639059952,0.7975125111710331,-1
2024-01-01,CWBU.SI,0.3468437520358418,0.3052096616060864,0.5599967570047174,0.5164303194928898,0.4338840537841244,0.8452681611014868,0.1190906492175672,0.0127093631041589,0.0585723639059952,0.7071930772385191,-1
2024-12-01,CWBU.SI,0.3468437520358418,0.3052096616060864,0.383720218325068,0.5164303194928898,0.4338840537841244,0.8452681611014868,0.1190906492175672,0.0127093631041589,0.0585723639059952,0.7219520074712432,-1
2019-01-01,CWCU.SI,0.3468437520358418,0.3052096616060864,0.383720218325068,0.0780146274952034,0.4338840537841244,0.8452681611014868,0.1190906492175672,0.0127093631041589,0.0585723639059952,0.6364290591935943,-1
2020-01-01,CWCU.SI,0.3468437520358418,0.3052096616060864,0.383720218325068,0.0699793401537019,0.4338840537841244,0.8452681611014868,0.1190906492175672,0.0127093631041589,0.0585723639059952,0.4926453034739693,0
2020-12-01,CWCU.SI,0.338305809712448,0.3062129596475842,0.383720218325068,0.0699793401537019,0.3692110233485199,0.9668703780365012,0.0997619647020056,0.0127093631041589,0.0585723639059952,0.5677131589201888,0
2021-01-01,CWCU.SI,0.338305809712448,0.3062129596475842,0.383720218325068,0.1708841883755542,0.3692110233485199,0.9668703780365012,0.0997619647020056,0.0127093631041589,0.0585723639059952,0.5433495643096952,0
2021-12-01,CWCU.SI,0.3159238276356935,0.2993310813627608,0.6588746163888264,0.1708841883755542,0.3357728481623677,1.0,0.1085772529948852,0.0866827238174988,0.0585723639059952,0.269222167188168,1
2022-01-01,CWCU.SI,0.3159238276356935,0.2993310813627608,0.6588746163888264,0.3388840634565293,0.3357728481623677,1.0,0.1085772529948852,0.0866827238174988,0.0585723639059952,0.2738261450226322,1
2022-12-01,CWCU.SI,0.3512644751900359,0.3032596090081722,0.5704205713315174,0.3388840634565293,0.4111231041157959,0.96029937561022,0.1226280898025514,0.0127093631041589,0.0585723639059952,0.4892008609664179,0
2023-01-01,CWCU.SI,0.3512644751900359,0.3032596090081722,0.5704205713315174,0.5393641986148533,0.4111231041157959,0.96029937561022,0.1226280898025514,0.0127093631041589,0.0585723639059952,0.5537963908089397,0
2023-06-01,CWCU.SI,0.3512644751900359,0.3032596090081722,0.5704205713315174,0.5393641986148533,0.4111231041157959,0.96029937561022,0.1226280898025514,0.0127093631041589,0.0992933020928492,0.5178842601069502,0
2023-12-01,CWCU.SI,0.3468437520358418,0.3052096616060864,0.5599967570047174,0.5393641986148533,0.4338840537841244,0.8452681611014868,0.1190906492175672,0.0127093631041589,0.1009280905286867,0.7266518942880656,-1
2024-01-01,CWCU.SI,0.3468437520358418,0.3052096616060864,0.5599967570047174,0.4667782612853594,0.4338840537841244,0.8452681611014868,0.1190906492175672,0.0127093631041589,0.1009280905286867,0.6421599542425697,-1
2024-12-01,CWCU.SI,0.3468437520358418,0.3052096616060864,0.383720218325068,0.4667782612853594,0.4338840537841244,0.8452681611014868,0.1190906492175672,0.0127093631041589,0.1009280905286867,0.7219520074712432,-1
2019-01-01,D5IU.SI,0.3468437520358418,0.3052096616060864,0.383720218325068,0.5939748020447284,0.4338840537841244,0.8452681611014868,0.1190906492175672,0.0127093631041589,0.1009280905286867,0.7362426004160285,-1
2020-01-01,D5IU.SI,0.3468437520358418,0.3052096616060864,0.383720218325068,0.1683679643938636,0.4338840537841244,0.8452681611014868,0.1190906492175672,0.0127093631041589,0.1009280905286867,0.0985621254375729,1
2020-12-01,D5IU.SI,0.4538708828596924,0.282586587145463,0.4408370291083693,0.1683679643938636,0.4706342069768412,0.075403938799528,0.0723855175749736,0.0127093631041589,0.1009280905286867,0.3762068587213782,0
2021-01-01,D5IU.SI,0.4538708828596924,0.282586587145463,0.4408370291083693,0.216918977383712,0.4706342069768412,0.075403938799528,0.0723855175749736,0.0127093631041589,0.1009280905286867,0.464673119275661,0
2021-12-01,D5IU.SI,0.3728196685188854,0.3043350226997391,0.5001942912534972,0.216918977383712,0.4794405976672824,0.0343539406853578,0.0843978061728167,0.2205537941676443,0.1009280905286867,0.2525638513301761,1
2022-01-01,D5IU.SI,0.3728196685188854,0.3043350226997391,0.5001942912534972,0.2895721065943643,0.4794405976672824,0.0343539406853578,0.0843978061728167,0.2205537941676443,0.1009280905286867,0.2716624426577451,1
2022-12-01,D5IU.SI,0.3308048496014037,0.2787032618067606,0.5040907245814046,0.2895721065943643,0.5431878861263832,0.0239977333965084,0.1039864260524823,0.0127093631041589,0.1009280905286867,0.3317461078716528,0
2023-01-01,D5IU.SI,0.3308048496014037,0.2787032618067606,0.5040907245814046,0.0405288735883278,0.5431878861263832,0.0239977333965084,0.1039864260524823,0.0127093631041589,0.1009280905286867,0.2541291485600279,1
2023-06-01,D5IU.SI,0.3308048496014037,0.2787032618067606,0.5040907245814046,0.0405288735883278,0.5431878861263832,0.0239977333965084,0.1039864260524823,0.0127093631041589,0.0018403205289984,0.393616518539014,0
2023-09-01,D5IU.SI,0.3308048496014037,0.2787032618067606,0.5040907245814046,0.0405288735883278,0.5431878861263832,0.0239977333965084,0.1039864260524823,0.0127093631041589,0.0023812254105205,0.6275486251573164,-1
2024-03-01,D5IU.SI,0.3308048496014037,0.2787032618067606,0.5040907245814046,0.0405288735883278,0.5431878861263832,0.0239977333965084,0.1039864260524823,0.0127093631041589,0.0,0.517892972732552,0
2024-06-01,D5IU.SI,0.3308048496014037,0.2787032618067606,0.5040907245814046,0.0405288735883278,0.5431878861263832,0.0239977333965084,0.1039864260524823,0.0127093631041589,0.0031657970050934,0.4249866745721126,0
2024-09-01,D5IU.SI,0.3308048496014037,0.2787032618067606,0.5040907245814046,0.0405288735883278,0.5431878861263832,0.0239977333965084,0.1039864260524823,0.0127093631041589,0.0171481981036852,0.4249866745721126,0
2024-12-01,D5IU.SI,0.3308048496014037,0.2787032618067606,0.4994143769856989,0.0405288735883278,0.5431878861263832,0.0239977333965084,0.1039864260524823,0.0127093631041589,0.0171481981036852,0.4249866745721126,0
2020-12-01,DCRU.SI,0.5510796733024185,0.2787032618067606,0.5266076329881614,0.0405288735883278,0.0,0.3594261013981112,0.0300331093522833,0.4565495273841984,0.0171481981036852,0.4590856547190928,0
2022-01-01,DCRU.SI,0.5510796733024185,0.2787032618067606,0.5266076329881614,0.0959227028336805,0.0,0.3594261013981112,0.0300331093522833,0.4565495273841984,0.0171481981036852,0.2032221888449928,1
2022-12-01,DCRU.SI,0.4037511833349712,0.2787032618067606,0.5040484977104678,0.0959227028336805,0.1810562028436944,0.352011849142415,0.0560798608765893,0.7314101245859341,0.0171481981036852,0.5732002056235255,0
2023-01-01,DCRU.SI,0.4037511833349712,0.2787032618067606,0.5040484977104678,0.3342524577062064,0.1810562028436944,0.352011849142415,0.0560798608765893,0.7314101245859341,0.0171481981036852,0.6966413997590596,-1
2023-06-01,DCRU.SI,0.4037511833349712,0.2787032618067606,0.5040484977104678,0.3342524577062064,0.1810562028436944,0.352011849142415,0.0560798608765893,0.7314101245859341,0.0506855778291596,0.8669822245978321,-1
2023-12-01,DCRU.SI,0.4628867676671541,0.2787032618067606,0.4152455022028093,0.3342524577062064,0.346744875871717,0.3002482450616677,0.0560798608765893,0.0102061045776195,0.0998052738123934,0.5734776847952724,0
2024-01-01,DCRU.SI,0.4628867676671541,0.2787032618067606,0.4152455022028093,0.2130492377759572,0.346744875871717,0.3002482450616677,0.0560798608765893,0.0102061045776195,0.0998052738123934,0.4953579323475459,0
2024-06-01,DCRU.SI,0.4628867676671541,0.2787032618067606,0.4152455022028093,0.2130492377759572,0.346744875871717,0.3002482450616677,0.0560798608765893,0.0102061045776195,0.093278116049866,0.5777556185278035,0
2024-12-01,DCRU.SI,0.423867328178212,0.3072789079722227,0.6436666399247919,0.2130492377759572,0.2286348073852988,0.357998074301974,0.0466089350905236,0.0899693602339925,0.0828460315322108,0.5893307230900402,0
2025-01-01,DCRU.SI,0.423867328178212,0.3072789079722227,0.6436666399247919,0.1172874790835086,0.2286348073852988,0.357998074301974,0.0466089350905236,0.0899693602339925,0.0828460315322108,0.5893307230900402,0
2020-12-01,DHLU.SI,0.1954897105777949,0.3072789079722227,0.5392012328968837,0.1172874790835086,0.7225286729512241,0.2984838628781341,0.0216646915672465,0.4121655109561944,0.0828460315322108,0.4590856547190928,0
2022-01-01,DHLU.SI,0.1954897105777949,0.3072789079722227,0.5392012328968837,0.1802555345647583,0.7225286729512241,0.2984838628781341,0.0216646915672465,0.4121655109561944,0.0828460315322108,0.4106361224389586,0
2022-12-01,DHLU.SI,0.1954897105777949,0.3072789079722227,0.5392012328968837,0.1802555345647583,0.5279559008825541,0.3120855163060275,0.0216646915672465,0.4121655109561944,0.0828460315322108,0.5142226710764205,0
2023-01-01,DHLU.SI,0.1954897105777949,0.3072789079722227,0.5392012328968837,0.3843315754696271,0.5279559008825541,0.3120855163060275,0.0216646915672465,0.4121655109561944,0.0828460315322108,0.5940991803088249,0
2023-06-01,DHLU.SI,0.1954897105777949,0.3072789079722227,0.5392012328968837,0.3843315754696271,0.5279559008825541,0.3120855163060275,0.0216646915672465,0.4121655109561944,0.0813932140729164,0.5732481109262669,0
2023-12-01,DHLU.SI,0.2094789209423763,0.3072789079722227,0.5592227626152381,0.3843315754696271,0.5094748974536987,0.2913299379927844,0.0190305434286497,0.0127093631041589,0.0905329040473168,0.5777545603044362,0
2024-01-01,DHLU.SI,0.2094789209423763,0.3072789079722227,0.5592227626152381,0.29286050226257,0.5094748974536987,0.2913299379927844,0.0190305434286497,0.0127093631041589,0.0905329040473168,0.4895251173670649,0
2019-01-01,HMN.SI,0.2094789209423763,0.3072789079722227,0.5592227626152381,0.6123290087745498,0.5094748974536987,0.2913299379927844,0.0190305434286497,0.0127093631041589,0.0905329040473168,0.7355402410751978,-1
2020-01-01,HMN.SI,0.2094789209423763,0.3072789079722227,0.5592227626152381,0.0264178512323987,0.5094748974536987,0.2913299379927844,0.0190305434286497,0.0127093631041589,0.0905329040473168,0.4024739741881208,0
2021-01-01,HMN.SI,0.2094789209423763,0.3072789079722227,0.5592227626152381,0.210119862290311,0.5094748974536987,0.2913299379927844,0.0190305434286497,0.0127093631041589,0.0905329040473168,0.5219023319080877,0
2021-12-01,HMN.SI,0.5251315444291801,0.3035270651412977,0.5974079962092387,0.210119862290311,0.403626807641209,0.4987221163063682,0.2081243105060962,0.0127093631041589,0.0905329040473168,0.5239861205773203,0
2022-01-01,HMN.SI,0.5251315444291801,0.3035270651412977,0.5974079962092387,0.2361236400886778,0.403626807641209,0.4987221163063682,0.2081243105060962,0.0127093631041589,0.0905329040473168,0.5598613526785848,0
2022-12-01,HMN.SI,0.5093608752261817,0.3063911290139353,0.5709644729541019,0.2361236400886778,0.4115777452402382,0.482125684539384,0.3590567007038722,0.0127093631041589,0.0905329040473168,0.5442434842190195,0
2023-01-01,HMN.SI,0.5093608752261817,0.3063911290139353,0.5709644729541019,0.247654420863194,0.4115777452402382,0.482125684539384,0.3590567007038722,0.0127093631041589,0.0905329040473168,0.5137620111833978,0
2023-06-01,HMN.SI,0.5093608752261817,0.3063911290139353,0.5709644729541019,0.247654420863194,0.4115777452402382,0.482125684539384,0.3590567007038722,0.0127093631041589,0.088829230998195,0.4493535786300888,0
2023-12-01,HMN.SI,0.5103052090953608,0.3018956012662661,0.5678787452759824,0.247654420863194,0.3785165983602612,0.4796358287673349,0.4358426988522591,0.0127093631041589,0.0827807848454364,0.5234649377312404,0
2024-01-01,HMN.SI,0.5103052090953608,0.3018956012662661,0.5678787452759824,0.2333299450794446,0.3785165983602612,0.4796358287673349,0.4358426988522591,0.0127093631041589,0.0827807848454364,0.4753280243124624,0
2024-06-01,HMN.SI,0.5103052090953608,0.3018956012662661,0.5678787452759824,0.2333299450794446,0.3785165983602612,0.4796358287673349,0.4358426988522591,0.0127093631041589,0.0744295815826055,0.5149392672148939,0
2024-12-01,HMN.SI,0.506394869505201,0.3018956012662661,0.5658096970045129,0.2333299450794446,0.398158492891645,0.4764715699142873,0.4783322383300278,0.0127093631041589,0.0761829788119432,0.5119932048531861,0
2025-01-01,HMN.SI,0.506394869505201,0.3018956012662661,0.5658096970045129,0.1605269774731829,0.398158492891645,0.4764715699142873,0.4783322383300278,0.0127093631041589,0.0761829788119432,0.5119932048531861,0
2019-01-01,J69U.SI,0.506394869505201,0.3018956012662661,0.5658096970045129,0.2966169100873056,0.398158492891645,0.4764715699142873,0.4783322383300278,0.0127093631041589,0.0761829788119432,0.7426193294127554,-1
2020-01-01,J69U.SI,0.506394869505201,0.3018956012662661,0.5658096970045129,0.1593183447827725,0.398158492891645,0.4764715699142873,0.4783322383300278,0.0127093631041589,0.0761829788119432,0.4671898535076379,0
2021-01-01,J69U.SI,0.506394869505201,0.3018956012662661,0.5658096970045129,0.2333992962437514,0.398158492891645,0.4764715699142873,0.4783322383300278,0.0127093631041589,0.0761829788119432,0.5070838882601354,0
2021-09-01,J69U.SI,0.341310680736047,0.3072877056774717,0.592791478945009,0.2333992962437514,0.1801693194209488,0.8739491176702031,0.2107659633402444,1.0,0.0761829788119432,0.528154753814478,0
2022-01-01,J69U.SI,0.341310680736047,0.3072877056774717,0.592791478945009,0.2436180329384394,0.1801693194209488,0.8739491176702031,0.2107659633402444,1.0,0.0761829788119432,0.4932639278366352,0
2022-09-01,J69U.SI,0.3358299198096063,0.3028961532637861,0.613218344999744,0.2436180329384394,0.1747653647140058,0.8827471817552153,0.22163344474395,0.0127093631041589,0.0761829788119432,0.5485450588672195,0
2023-01-01,J69U.SI,0.3358299198096063,0.3028961532637861,0.613218344999744,0.2526180918824109,0.1747653647140058,0.8827471817552153,0.22163344474395,0.0127093631041589,0.0761829788119432,0.6046456786998518,-1
2023-09-01,J69U.SI,0.3466182502384165,0.3055807212741588,0.6152815626170942,0.2526180918824109,0.2823860558301038,0.8814488517382457,0.2297589832911364,0.0127093631041589,0.1052174071827793,0.5950913115409296,0
2024-01-01,J69U.SI,0.3466182502384165,0.3055807212741588,0.6152815626170942,0.2176614163520878,0.2823860558301038,0.8814488517382457,0.2297589832911364,0.0127093631041589,0.1052174071827793,0.508892258114016,0
2024-03-01,J69U.SI,0.3466182502384165,0.3055807212741588,0.6152815626170942,0.2176614163520878,0.2823860558301038,0.8814488517382457,0.2297589832911364,0.0127093631041589,0.1144079089567218,0.5047047523402507,0
2024-09-01,J69U.SI,0.3536261296783058,0.3065819384632947,0.601659104080629,0.2176614163520878,0.2107800162863519,0.8702526001271926,0.2180734900723111,0.160657563998053,0.1208655015464275,0.4937346858462971,0
2019-01-01,J85.SI,0.3536261296783058,0.3065819384632947,0.601659104080629,0.342479795343258,0.2107800162863519,0.8702526001271926,0.2180734900723111,0.160657563998053,0.1208655015464275,0.6255431553654841,-1
2020-01-01,J85.SI,0.3536261296783058,0.3065819384632947,0.601659104080629,0.1977919252074953,0.2107800162863519,0.8702526001271926,0.2180734900723111,0.160657563998053,0.1208655015464275,0.4072585973792063,0
2021-01-01,J85.SI,0.3536261296783058,0.3065819384632947,0.601659104080629,0.1743179854075454,0.2107800162863519,0.8702526001271926,0.2180734900723111,0.160657563998053,0.1208655015464275,0.4915362452364591,0
